species,code,combined_code,Amoxicillin-Clavulanic acid,Amikacin,Ampicillin,Cefepime,Cefoxitin,Ceftazidime,Ceftriaxone,Cefuroxime,Ciprofloxacin,Ertapenem,Fosfomycin,Gentamicin,Imipenem,Meropenem,Nitrofurantoin,Norfloxacin,Piperacillin-Tazobactam,Cotrimoxazol,Benzylpenicillin,Cefoxitin_screen,Clindamycin,Clindamycin_induced,Daptomycin,Erythromycin,Fusidic acid,Levofloxacin,Linezolid,Mupirocin,Oxacillin,Rifampicin,Teicoplanin,Tetracycline,Tigecycline,Vancomycin,Clarithromycin,Gentamicin_high_level,Strepomycin_high_level,Metronidazole,ESBL,MRSA,Benzylpenicillin_others,Benzylpenicillin_with_meningitis,Benzylpenicillin_with_pneumonia,Minocycline
MIX!Pseudomonas aeruginosa,ce762881-df47-4d47-8d97-eda0510d052c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria mucosa,0a195412-bed5-411b-8a9e-8c4f29346045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria subflava,1f3875ba-21b8-4dbd-b734-e6a624118b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus aureus,aca67a4f-2970-4d23-9c6c-5b3767b4d6c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Proteus mirabilis,da690ed5-c2af-4975-ac43-c8c4b84ddd83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,b067bb5c-ec50-4fd9-ae6a-9cb7c8099895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,cb351b1d-503f-4b52-b264-78114977ce8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus epidermidis,a691a071-3eab-4855-8af6-928ac8cad57b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pseudomonas aeruginosa,2100a15a-9a57-4d0e-a5dc-f563c097a37e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus constellatus,50fbac1b-da0a-4440-b27a-c4af78591cf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus urinalis,420b5382-1f02-4442-bf92-e6d7de5d66d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Anaerococcus murdochii,e1af28ce-21b7-4d9c-a1ba-fd38c0c16dc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria subflava,f1bc49da-d8f7-41c5-ad7d-7d4911d30891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria cinerea,13da8d9d-9ff2-4296-8401-e66135d75f9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Aggregatibacter aphrophilus,6d200587-c7ff-4dd2-bdb4-44fece16810d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,a3a6a88d-4250-4f18-9174-54b5cec512d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterococcus mundtii,c8948320-4f26-4d31-bc64-734642f2e235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Citrobacter freundii,b741f338-4cdc-4883-85be-620f66291de2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,9be51292-e3f0-4c36-b5f3-87c80d7e28a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Prevotella melaninogenica,f51464ba-fbc2-4bba-9313-22cf41d1487d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus parainfluenzae,460e9f90-4482-4525-ae70-1c9fbea3f62f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterobacter kobei,184541b4-ec8c-4330-b04a-5d18e9b826d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria mucosa,6e9de80a-c46d-4670-9447-585a5a8aad4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Corynebacterium aurimucosum,e9b1b919-1bf9-4ccb-a83a-74b20f52923a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria subflava,3dc19841-33b2-4fe3-ba98-bba28ec3f6e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Escherichia hermannii,de9ad434-ddd8-4e19-87f1-c6dbc99f3a88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus pyogenes,4118a552-7f88-4da3-9b86-015fbbe107dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterococcus faecalis,a28ea111-9fda-4881-a463-860368acac88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Lactobacillus iners,a23e86e0-5bea-4ca9-9ee1-1b6b26ebe9df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria mucosa,44a99ab3-f074-4172-8c2d-cc84cac5c8bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Corynebacterium aurimucosum,e96ba3fd-b75d-4f3b-9aa8-f3e5bc465f6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Morganella morganii,3d21ea3d-ce11-48ee-baa1-aa3e7aec3363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus dysgalactiae,2c2f20c0-b1a0-4cc8-aac4-8c00d6ad2d5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus aureus,e7824a3d-350a-4e16-9ada-8bf30e8630b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Veillonella parvula,b1bdd847-4c6f-4100-823a-a1769e2157d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,1562b04f-af4b-4623-a902-66256dff8fac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Acinetobacter pittii,2e60da68-ea36-40d6-b37d-582fd92a532b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Acinetobacter baumannii,a9603f13-bcef-4f8e-981d-822af3a3198b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Lactobacillus rhamnosus,4ed21ade-d15b-4f10-9c51-1f86a0e064e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Aerococcus urinae,b9ddc2e5-007e-42f6-b96d-8d67dfe434fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pasteurella multocida,08f590b4-3ecb-4628-971a-55537584e991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus aureus,6c591ed1-cf05-43c8-82c2-beff436c5eaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Aerococcus urinae,242f77ae-a0d0-46ef-9313-4ded72d3f445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pasteurella multocida,370d95c8-291a-45c9-be97-6613123328c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus lugdunensis,d39f3630-caf6-4bdd-b2ae-fdcbbdb3835c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterobacter cloacae,eb8b9a1d-fb47-4ae2-bff0-ef160b0b61ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Klebsiella oxytoca,fddf7565-5c58-412b-b207-df62be2608d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus aureus,ce427eaa-0832-4bd3-a279-013f79d3b73f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Finegoldia magna,613b2d98-bd03-4c4b-8b90-0943b720501d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria cinerea,477eeb68-3f94-4584-922d-617f1ec515ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pasteurella multocida,414d0992-3418-4fc5-9801-a95061f73a33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus parainfluenzae,623c71ad-c66d-441b-bfb9-d7b4e6110596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pseudomonas aeruginosa,34b67d18-a4b0-40bb-8fa0-7c91770ba850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria flavescens,a52bb07e-e00d-4127-979a-53113afa90ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterobacter kobei,7fce8464-4c6d-4a5c-95d8-ad28bda1ccab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Stenotrophomonas maltophilia,87f19087-5c8c-4547-a8f2-5b0791766831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria mucosa,a7845cd0-9866-405d-bf84-874d7ef382fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus gordonii,8f7e36d4-9b95-40b7-8c67-164cab6f3b5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
