species,code,combined_code,Amoxicillin-Clavulanic acid,Amikacin,Ampicillin,Cefepime,Cefoxitin,Ceftazidime,Ceftriaxone,Cefuroxime,Ciprofloxacin,Ertapenem,Fosfomycin,Gentamicin,Imipenem,Meropenem,Nitrofurantoin,Norfloxacin,Piperacillin-Tazobactam,Cotrimoxazol,Benzylpenicillin,Cefoxitin_screen,Clindamycin,Clindamycin_induced,Daptomycin,Erythromycin,Fusidic acid,Levofloxacin,Linezolid,Mupirocin,Oxacillin,Rifampicin,Teicoplanin,Tetracycline,Tigecycline,Vancomycin,Clarithromycin,Gentamicin_high_level,Strepomycin_high_level,Metronidazole,ESBL,MRSA,Benzylpenicillin_others,Benzylpenicillin_with_meningitis,Benzylpenicillin_with_pneumonia,Minocycline
MIX!Pseudomonas aeruginosa,ce762881-df47-4d47-8d97-eda0510d052c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria mucosa,0a195412-bed5-411b-8a9e-8c4f29346045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria subflava,1f3875ba-21b8-4dbd-b734-e6a624118b28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus aureus,aca67a4f-2970-4d23-9c6c-5b3767b4d6c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Proteus mirabilis,da690ed5-c2af-4975-ac43-c8c4b84ddd83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,b067bb5c-ec50-4fd9-ae6a-9cb7c8099895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,cb351b1d-503f-4b52-b264-78114977ce8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus epidermidis,a691a071-3eab-4855-8af6-928ac8cad57b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pseudomonas aeruginosa,2100a15a-9a57-4d0e-a5dc-f563c097a37e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus constellatus,50fbac1b-da0a-4440-b27a-c4af78591cf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus urinalis,420b5382-1f02-4442-bf92-e6d7de5d66d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Anaerococcus murdochii,e1af28ce-21b7-4d9c-a1ba-fd38c0c16dc5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria subflava,f1bc49da-d8f7-41c5-ad7d-7d4911d30891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria cinerea,13da8d9d-9ff2-4296-8401-e66135d75f9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Aggregatibacter aphrophilus,6d200587-c7ff-4dd2-bdb4-44fece16810d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,a3a6a88d-4250-4f18-9174-54b5cec512d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterococcus mundtii,c8948320-4f26-4d31-bc64-734642f2e235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Citrobacter freundii,b741f338-4cdc-4883-85be-620f66291de2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,9be51292-e3f0-4c36-b5f3-87c80d7e28a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Prevotella melaninogenica,f51464ba-fbc2-4bba-9313-22cf41d1487d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus parainfluenzae,460e9f90-4482-4525-ae70-1c9fbea3f62f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterobacter kobei,184541b4-ec8c-4330-b04a-5d18e9b826d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria mucosa,6e9de80a-c46d-4670-9447-585a5a8aad4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Corynebacterium aurimucosum,e9b1b919-1bf9-4ccb-a83a-74b20f52923a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria subflava,3dc19841-33b2-4fe3-ba98-bba28ec3f6e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Escherichia hermannii,de9ad434-ddd8-4e19-87f1-c6dbc99f3a88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus pyogenes,4118a552-7f88-4da3-9b86-015fbbe107dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterococcus faecalis,a28ea111-9fda-4881-a463-860368acac88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Lactobacillus iners,a23e86e0-5bea-4ca9-9ee1-1b6b26ebe9df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria mucosa,44a99ab3-f074-4172-8c2d-cc84cac5c8bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Corynebacterium aurimucosum,e96ba3fd-b75d-4f3b-9aa8-f3e5bc465f6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Morganella morganii,3d21ea3d-ce11-48ee-baa1-aa3e7aec3363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus dysgalactiae,2c2f20c0-b1a0-4cc8-aac4-8c00d6ad2d5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus aureus,e7824a3d-350a-4e16-9ada-8bf30e8630b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Veillonella parvula,b1bdd847-4c6f-4100-823a-a1769e2157d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus influenzae,1562b04f-af4b-4623-a902-66256dff8fac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Acinetobacter pittii,2e60da68-ea36-40d6-b37d-582fd92a532b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Acinetobacter baumannii,a9603f13-bcef-4f8e-981d-822af3a3198b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Lactobacillus rhamnosus,4ed21ade-d15b-4f10-9c51-1f86a0e064e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Aerococcus urinae,b9ddc2e5-007e-42f6-b96d-8d67dfe434fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pasteurella multocida,08f590b4-3ecb-4628-971a-55537584e991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus aureus,6c591ed1-cf05-43c8-82c2-beff436c5eaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Aerococcus urinae,242f77ae-a0d0-46ef-9313-4ded72d3f445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pasteurella multocida,370d95c8-291a-45c9-be97-6613123328c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus lugdunensis,d39f3630-caf6-4bdd-b2ae-fdcbbdb3835c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterobacter cloacae,eb8b9a1d-fb47-4ae2-bff0-ef160b0b61ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Klebsiella oxytoca,fddf7565-5c58-412b-b207-df62be2608d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Staphylococcus aureus,ce427eaa-0832-4bd3-a279-013f79d3b73f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Finegoldia magna,613b2d98-bd03-4c4b-8b90-0943b720501d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria cinerea,477eeb68-3f94-4584-922d-617f1ec515ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pasteurella multocida,414d0992-3418-4fc5-9801-a95061f73a33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Haemophilus parainfluenzae,623c71ad-c66d-441b-bfb9-d7b4e6110596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Pseudomonas aeruginosa,34b67d18-a4b0-40bb-8fa0-7c91770ba850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria flavescens,a52bb07e-e00d-4127-979a-53113afa90ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Enterobacter kobei,7fce8464-4c6d-4a5c-95d8-ad28bda1ccab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Stenotrophomonas maltophilia,87f19087-5c8c-4547-a8f2-5b0791766831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Neisseria mucosa,a7845cd0-9866-405d-bf84-874d7ef382fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIX!Streptococcus gordonii,8f7e36d4-9b95-40b7-8c67-164cab6f3b5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter ursingii,727c91e7-2f3d-4e10-beca-426c53bea94f,,,S,,,,,,,S,,,,S,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacteroides stercoris,4d03256a-57cf-4b16-b6b8-1f72b410ddec,,S,,,,,,,,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,,,S,,,,,,
Campylobacter lari,8ff0bed3-b4da-46ee-aaae-498f8cd27f5f,,,,,,,,,,S,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,
Campylobacter lari,687b7182-8684-4f34-8bf7-c6e400ba4d5e,,,,,,,,,,S,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,
Campylobacter lari,6c0bb866-6cf0-463c-8b70-f81b759b2eb7,,,,,,,,,,S,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,
Listeria monocytogenes,18228e7e-b81c-47f8-824c-da112a752fbd,,,,S,,,,,,,,,,,S,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,
Enterococcus casseliflavus,f940c2e5-907e-4d49-ac18-b55fd4d37449,,S,,S,,,,,,S,,,,S,,S,,S,,,,,,,,,S,S,,,,S,,S,R,,S,,,,,,,,
Staphylococcus xylosus,ad923a70-4d4e-43dd-afd8-b7c312b36202,,S,,,S,,,,,S,,S,S,,,,,,S,R,0.0,S,0.0,S,S,R,S,S,S,S,S,S,S,S,S,,,,,,,,,,
Acinetobacter pittii,5348e2e9-c5ea-4698-a183-81b0f60da29b,,,S,,,,,,,S,,,,S,S,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus schleiferi,a82e15da-b45d-41b4-bc89-3e79b3549c7f,,S,,,S,,,,,S,,S,S,,,,,,S,R,0.0,S,0.0,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,
Salmonella anatum,b28afac7-329b-4652-8f73-123f70db04b8,,,,R,,,,S,,R,S,,,S,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Proteus hauseri,6169a25d-c1e7-42a7-be3a-f4ca31eef085,,R,S,R,S,S,S,S,R,S,S,S,S,S,S,R,S,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus saccharolyticus,f6ad4646-9492-4780-a6a4-5518d8e2414b,,S,,,,,,,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,S,,,,R,,,,,,
Peptoniphilus olsenii,2d042711-de3c-4618-b9af-b3861ee00b54,,S,,,,,,,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,S,,,,S,,,,,,
Acinetobacter pittii,3903f4e6-3c78-4e8e-b192-67c7782e8b0c,,,S,,,,,,,S,,,,S,S,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmonella newington,31016552-b649-4fc1-ad81-60360efd28cb,,,,S,,,,S,,R,S,,,S,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter johnsonii,28e2771b-b465-4a12-8ef9-dd32708acce4,,,S,,,,,,,S,,,,S,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus cristatus,ce92ee51-995e-4c4d-a9a5-8cb0f29fcca6,,,,S,,,,S,,,,,,,,,,,,S,,S,,,,,,,,,,,,,S,S,,,,,,,,,
Streptococcus cristatus,2e869d38-3a50-4064-a759-a5b2c6172d18,,,,S,,,,S,,,,,,,,,,,,S,,S,,,,,,,,,,,,,S,S,,,,,,,,,
Actinomyces oris,7326c80a-8f12-4676-b369-df679a5331ca,,,,,,,,,,,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,
Actinomyces oris,eab6bb07-f772-42d6-ad95-1c42f4e84de5,,,,,,,,,,,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,
Achromobacter xylosoxidans,d82efe51-13f0-4aa3-a45b-1bb5c32af909,,S,R,R,R,R,S,R,R,I,,R,R,S,S,R,I,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Campylobacter coli,0b5124f4-5b1b-47a2-83f1-e56f85c448e3,,,,,,,,,,R,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,
Streptococcus equinus,c4dd3c63-013c-47dd-ac35-5e3bbb971780,,,,S,,,,S,,,,,,,,,,,,S,,S,,,,,,,,,,,,,S,,,,,,,,,,
Proteus hauseri,f02474a0-2db3-4e5d-bfa9-cc992ea6a9dc,,S,S,R,S,S,S,S,R,S,S,S,S,S,S,R,S,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp,31007c7f-7198-4d4b-a865-f64bc49bfa80,,,S,,S,,,,,S,,,,S,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas sp,d48cea4e-d9d2-4767-84a6-b6976baa1ab4,,,S,,S,,,,,S,,,,S,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achromobacter xylosoxidans,f9a61b92-8a13-4bbf-bf1d-65ea10ce0767,,S,R,R,R,R,S,R,R,I,,R,,S,S,R,I,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Achromobacter xylosoxidans,72fa8679-62aa-4bdf-a3b1-37a10518a7a5,,S,R,R,R,R,S,R,R,I,,R,,S,S,R,I,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Salmonella anatum,100bb673-4f8f-4bde-a829-5223a6842597,,,,R,,,,S,,S,S,,,S,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus xylosus,3962f210-bae7-4ce9-b586-2d12cd80be61,,S,,,S,,,,,S,,R,S,,,,,,S,R,0.0,,0.0,S,S,R,S,S,S,S,S,S,S,S,S,,,,,,,,,,
Streptococcus pseudopneumoniae,65a3c879-2bae-4933-b9c1-95402b56bced,,S,,S,,,,S,,,,,,,,,,,S,,,S,,,R,,S,S,,,,,R,,S,R,,,,,,S,S,S,
Streptococcus pseudopneumoniae,df2471c6-01d7-47b0-abab-fd41a7b5ed6d,,S,,S,,,,S,,,,,,,,,,,S,,,S,,,R,,S,S,,,,,R,,S,R,,,,,,S,S,S,
Acinetobacter pittii,08adb0cd-4d0d-452d-8d5e-1822d3d3525f,,,S,,,,,,,S,,,,S,S,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus schleiferi,c1649e43-65bb-45af-8ffc-1f9b1454a63b,,S,,,S,,,,,S,,R,S,,,,,,S,,0.0,S,0.0,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,
Staphylococcus schleiferi,a8dfe294-4246-428f-868f-32f0388aaef3,,S,,,S,,,,,S,,R,S,,,,,,S,,0.0,S,0.0,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,
Enterococcus mundtii,d2c7808a-9152-48dd-9d5b-bb8ac68161e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,
Enterococcus mundtii,0eb65fa9-1ce3-4245-b86b-25c9d5f4e805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,
Aeromonas caviae,93130fee-c3f4-4c19-a12d-bd75d0c94863,,R,,R,,,,R,,I,,,,S,S,,,R,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeromonas caviae,f243cf51-bd7d-43ae-b9f5-90d2d3675944,,R,,R,,,,R,,I,,,,S,S,,,R,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Acinetobacter guillouiae,8ff655b9-71ec-46e9-8895-cf5f848aca2e,,,S,,,,,,,S,,,,S,S,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrobacter braakii,bdab1807-9f08-44a9-abc5-8359bcb440cf,,R,S,R,S,R,R,R,R,S,S,S,S,S,S,S,S,R,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus thuringiensis,c607601c-7f2c-4153-8f90-e6f8737e6566,,,,,,,,,,S,,,,,,,,,,R,,I,,,,,,,,,,,,,S,,,,,,,,,,
Proteus hauseri,79e1af38-c8e1-4d52-81ce-460d192b7822,,S,S,R,S,S,S,S,R,S,S,S,S,S,S,R,S,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrobacter braakii,2cbaf92c-2715-4722-ab12-6f391522c07a,,R,S,R,S,R,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrobacter braakii,f6a1cdf2-0155-47e4-9267-fbc24bcfea9d,,R,S,R,S,R,S,S,S,S,S,S,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterococcus gallinarum,f233d475-ed56-4245-a67a-d893e0bca078,,S,,S,,,,,,R,,,,S,,S,,S,,,,,,,,,R,S,,,,S,,S,R,,S,,,,,,,,
Neisseria gonorrhoeae,645c60e0-15d5-41d0-bb27-cf4ebba70a3d,,,,,,,,S,,S,,,,,,,,,,I,,,,,,,,,,,,,R,,,,,,,,,,,,
Neisseria gonorrhoeae,b2dbf73b-94bc-4e53-9145-f2c6da00b0c4,,,,,,,,S,,S,,,,,,,,,,I,,,,,,,,,,,,,R,,,,,,,,,,,,
Cronobacter sakazakii,e3187775-bc51-4989-a7a9-099d4601eac0,,S,S,R,S,R,S,S,R,S,S,R,S,S,S,S,S,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus saccharolyticus,634e3e8e-4205-4b82-8724-e92c2d8291aa,,S,,,,,,,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,S,,,,R,,,,,,
Parvimonas micra,0ec46ef4-7cd9-4a80-8e4f-6d4ba40c2a65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrobacter amalonaticus,f98162ec-de26-4bf5-bd6d-59d3e2fde1b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prevotella bergensis,95f8fb1f-a60e-4a15-9069-b880fa6f169d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citrobacter braakii,f1f8d41e-e62e-4bb4-8b3f-d3d891199d8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium pseudodiphtheriticum,35967acc-4091-472e-98ba-affaeb0988e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candida kefyr,5a064a34-ed09-4dc6-b32e-f64f7e7a893d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pichia norvegensis,71efcf7c-a466-451a-8df3-1027b7b9b5ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pichia norvegensis,88c37a36-4c76-49ae-83ad-57d41546bd6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus salivarius,15b7f7d5-04f5-4e96-9875-e70f22060bf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candida albicans_(africana),22b6f3a8-a9c2-489a-90e6-f0346bf7415b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusobacterium gonidiaformans,fd91cc88-86c0-49ff-9a76-60998ddef90d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium sp,70c222e6-b6ff-4ce3-a0dd-0d5287ff90c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microbacterium aurum,580d630d-9ea7-4696-94b8-0ee468a24fbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus oris,a0768ed0-b4ea-42a3-849e-844ed3ecec8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus salivarius,a0f4d8a7-d1e9-4a66-a182-bb3bfa4bae67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus salivarius,12549ee7-37f9-4a09-9282-daf22c2a21e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lactobacillus salivarius,3c653003-ff39-4bf9-bb59-9368834ad2f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delftia acidovorans,153add02-067c-4c87-bf85-d57fb3f67358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pediococcus pentosaceus,d4f40851-74c3-4889-9cae-d46016bd845a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemella haemolysans,b3d93711-4d96-41ad-b8ff-b002acd4090e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kocuria marina,29a5ecab-4e63-4e66-920c-cecc4b638b7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trichosporon asahii,a7b5f055-6f21-44d9-b0f6-046602770660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trichosporon asahii,05287e5c-9a3f-453a-b516-5be85ee26616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prevotella buccae,625cf77f-4864-4310-a5b1-24e529cd36aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prevotella buccae,f97d4c87-5809-473e-9183-b72045551b2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yersinia pseudotuberculosis,f7b6f7b2-f384-46b7-b37f-eaa188ef7440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neisseria cinerea,7e4a4308-dab2-4818-8ffb-b962f25f642e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium pseudodiphtheriticum,27e9441e-bc04-4d7b-826f-ed41a53daa04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helcococcus sueciensis,cd858920-8a16-4eee-bda1-9a904b87d809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actinotignum sanguinis,a2c12b29-e64c-4080-b061-909d35b28c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium propinquum,21be97ee-2c92-44d1-a2f7-16ba403cc2c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corynebacterium simulans,0d2ba44c-df5b-4308-8897-72133c28f1ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clostridium tertium,8b204570-d149-4ed5-9e32-00442a4f8f86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peptoniphilus olsenii,638a4759-9065-4b66-b97b-5165cdfc7de2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcobacter butzleri,3b6f5b2d-052d-454d-8ace-b149b8e05233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trueperella bernardiae,f8f1a0b6-09c2-4c38-bbf7-777bf91a885f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trueperella bernardiae,750e959a-3284-43c7-8337-63a3275e1af8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trueperella bernardiae,ed7a4d2a-a4c0-4c04-97c3-1ee5cf151156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parvimonas micra,72b929ea-d1ad-4d21-8feb-3663e6563c3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parvimonas micra,6edc6409-b18b-46a2-bbbe-0882044470cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clostridium bifermentans,b4ad4e03-6937-428f-879b-370931b04bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clostridium bifermentans,014ae8d8-19e0-4535-b266-29543010bb36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clostridium bifermentans,538c31d2-602b-4118-b313-c8d74661ab77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delftia acidovorans,2b8a0144-cda5-42b3-81a4-af6c7a2e9ba7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delftia acidovorans,e260f0c3-f485-40a2-8d41-423a936c33e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
